imo,load_type,quantity
9128130,containers,0
9872468,bulk,0
9396335,chemical,0
7304766,cargo,0
9970557,cargo,0
9841184,wood chips,0
8721325,cargo,0
9407392,chemical,0
9971472,bulk,0
8323135,bulk,0
9597824,bulk,0
9302437,containers,0
9742819,LNG,0
9651022,chemical,0
9503524,cargo,0
7818561,refrigerated,0
9496460,containers,0
1151557,cargo,0
9003263,cargo,0
7645249,ore,0
9181235,aggregates,0
8512889,bulk,0
9329148,chemical,0
9378333,chemical,0
9031894,asphalt,0
9422005,oil,0
9610339,chemical,0
9450404,containers,0
9946374,LNG,0
9719898,containers,0
1014204,cargo,0
9925801,bulk,0
9718856,chemical,0
9250737,oil,0
6711132,cargo,0
9939357,bulk,0
9807372,cargo,0
9308120,oil,0
9393163,bulk,0
8725656,cargo,0
9859894,containers,0
9949625,oil,0
9858761,chemical,0
7702657,cargo,0
8672691,cargo,0
9641340,bulk,0
9502403,cargo,0
8943193,cargo,0
8314885,cargo,0
9774135,LNG,0
9625815,bulk,0
9731781,chemical,0
9768239,bulk,0
9657765,fish,0
9114517,cargo,0
9198264,containers,0
9836464,bulk,0
9830135,bulk,0
9318541,chemical,0
9600839,bulk,0
7702255,bulk,0
9339791,bulk,0
7420675,cargo,0
9996989,containers,0
9297814,cargo,0
9369136,cargo,0
9523251,bulk,0
9591349,bulk,0
9184847,bulk,0
9116694,bulk,0
9781669,cargo,0
9384370,bulk,0
9343974,containers,0
9317418,cargo,0
8533417,cargo,0
9645451,containers,0
9171113,cargo,0
8521189,bulk,0
8812681,wood chips,0
9377066,chemical,0
9509164,containers,0
9700495,fuel,0
9800752,bulk,0
9377559,containers,0
7423914,LPG,0
9352016,containers,0
9101431,oil,0
9461453,bulk,0
8508943,oil,0
9475624,containers,0
9896804,chemical,0
8916102,oil,0
8129321,cargo,0
9889045,chemical,0
8645466,cargo,0
9991226,bulk,0
9114191,containers,0
9583213,bulk,0
8806383,oil,0
8907254,cargo,0
8323719,bulk,0
9414735,cargo,0
1015193,chemical,0
9911513,chemical,0
9782948,bulk,0
9572410,cargo,0
8029507,bulk,0
9113214,cargo,0
9529968,oil,0
9586344,bulk,0
9972646,bulk,0
9508720,chemical,0
9261841,chemical,0
9431343,containers,0
9690511,bulk,0
9280811,containers,0
9689770,oil,0
9933107,bulk,0
9457153,cargo,0
9755062,oil,0
9851402,cargo,0
9470844,bulk,0
9405459,bulk,0
9770543,bulk,0
9491587,cargo,0
9443138,bulk,0
9447237,chemical,0
1075624,cargo,0
9110391,containers,0
9439436,cargo,0
9966609,cargo,0
9013048,cargo,0
8948466,cargo,0
8357643,cargo,0
8128872,containers,0
9665944,bulk,0
9664782,oil,0
9028342,bulk,0
9758662,bulk,0
9840726,containers,0
9314478,oil,0
7514414,cargo,0
9473169,bulk,0
9845972,bulk,0
9644990,containers,0
9872353,bulk,0
9604328,bulk,0
9852779,bulk,0
9003861,oil,0
9254367,oil,0
9453298,vehicles,0
8622206,cargo,0
9964900,bulk,0
9103817,cargo,0
9544188,chemical,0
9342633,oil,0
7211127,cargo,0
1099826,cement,0
9400370,chemical,0
1116844,bulk,0
9874210,oil,0
8504806,cargo,0
9933561,oil,0
9778997,bulk,0
8711851,oil,0
9343986,oil,0
8806096,containers,0
9276171,bulk,0
9670808,bulk,0
8517061,chemical,0
9445124,bulk,0
9796860,oil,0
9449510,bulk,0
9072927,cargo,0
8960000,cargo,0
9275854,cargo,0
9866550,bulk,0
7524275,fish,0
9116589,containers,0
9825283,cargo,0
9262352,bulk,0
9850800,containers,0
9301392,oil,0
7519787,cargo,0
9534092,fish,0
8506191,bulk,0
9616541,bulk,0
9158862,containers,0
9526954,containers,0
9017666,oil,0
8907462,cargo,0
9447847,containers,0
8907943,containers,0
9943566,bulk,0
1049388,oil,0
1054199,bulk,0
8122957,cement,0
9679608,oil,0
8018041,bulk,0
9212369,chemical,0
9155913,cargo,0
7924322,cargo,0
9113020,cargo,0
9283227,containers,0
8356508,cargo,0
9309069,oil,0
9261437,cargo,0
9188520,oil,0
9683984,chemical,0
9896983,containers,0
9004669,cargo,0
9180853,cargo,0
8631697,cargo,0
9282455,oil,0
7638765,oil,0
9156591,oil,0
9934321,oil,0
9747077,chemical,0
9831294,oil,0
9275048,containers,0
9820910,containers,0
9541887,bulk,0
1124774,containers,0
5348093,oil,0
9293765,containers,0
9321718,oil,0
9299329,containers,0
9078701,oil,0
9879703,LPG,0
9777723,bulk,0
8323886,chemical,0
9421178,cargo,0
6602032,cargo,0
8202056,bulk,0
9875214,bulk,0
9283241,oil,0
9926386,bulk,0
8601446,cargo,0
9609330,bulk,0
9168843,containers,0
9875056,bulk,0
9957490,bulk,0
9399832,oil,0
9320300,bulk,0
9747429,bulk,0
9157650,containers,0
8977900,oil,0
9403126,bulk,0
9609720,bulk,0
9423293,bulk,0
9334662,containers,0
1016214,oil,0
9796298,bulk,0
9830044,fuel,0
9066435,oil,0
9256470,containers,0
9351581,containers,0
9430210,chemical,0
8812679,bulk,0
9083823,bulk,0
9307437,chemical,0
9704477,chemical,0
8114247,LPG,0
8357277,bulk,0
8300468,vehicles,0
9426099,bulk,0
7616638,cargo,0
7711854,cargo,0
8616958,vehicles,0
8857100,bulk,0
1018767,bulk,0
9966855,bulk,0
8501610,bulk,0
8970859,oil,0
9292515,oil,0
6606155,oil,0
9301524,oil,0
9990856,bulk,0
9704776,chemical,0
8310059,cargo,0
8220228,bulk,0
7405481,bulk,0
9334480,bulk,0
9534975,bulk,0
8870645,oil,0
9732357,containers,0
9850886,containers,0
8896819,cargo,0
9186352,chemical,0
9221229,bulk,0
9892999,oil,0
8829725,cargo,0
9197064,cargo,0
9769635,cargo,0
7312529,cargo,0
9155951,cargo,0
8914087,cargo,0
9411587,chemical,0
9251030,bulk,0
9823962,oil,0
9611149,cargo,0
9948425,bulk,0
9989259,juice,0
9490454,bulk,0
9591674,bulk,0
1021283,fuel,0
9266372,oil,0
9616242,cargo,0
9003835,cargo,0
9574781,cargo,0
9124469,chemical,0
9472177,containers,0
9058517,chemical,0
1051410,bulk,0
9431836,vehicles,0
9722223,LPG,0
7375272,bulk,0
9548299,cargo,0
7006376,refrigerated,0
9963724,containers,0
1029493,bulk,0
9617698,LNG,0
8997314,cargo,0
8817564,oil,0
9812195,cargo,0
9536040,oil,0
9065431,containers,0
9006693,LPG,0
9842188,oil,0
9679593,oil,0
9321196,oil,0
9830989,bulk,0
9003287,gas,0
8921468,oil,0
8912259,bulk,0
8409367,containers,0
9291262,oil,0
9617894,cargo,0
9805697,bulk,0
9615470,bulk,0
9408102,chemical,0
9702508,bulk,0
9190858,cargo,0
7616640,bulk,0
9500041,bulk,0
9951898,bulk,0
9426817,containers,0
8000587,oil,0
1020928,cargo,0
9717058,oil,0
9302009,chemical,0
7904229,LPG,0
9806196,vehicles,0
9397731,bulk,0
9424716,oil,0
1024065,oil,0
9971484,bulk,0
9015981,cargo,0
9018684,oil,0
9111577,bulk,0
8910847,oil,0
9487275,oil,0
1107348,containers,0
9413456,cargo,0
8360315,bulk,0
9243916,cargo,0
9702730,bulk,0
5379315,oil,0
9607215,chemical,0
9884681,cargo,0
1041350,bulk,0
9850862,containers,0
8701260,cargo,0
9109691,chemical,0
9747120,chemical,0
9743875,LNG,0
9034896,limestone,0
9466142,oil,0
9438523,containers,0
1095296,bulk,0
8503979,cargo,0
8212752,chemical,0
9344370,cargo,0
9454668,bulk,0
9411197,oil,0
9182942,oil,0
9868053,cargo,0
1096288,bulk,0
7722255,containers,0
9036545,cargo,0
1028530,oil,0
9157961,containers,0
8823604,cargo,0
1050985,chemical,0
9550278,bulk,0
9810719,limestone,0
9583732,oil,0
9151527,containers,0
9436458,containers,0
8323094,bulk,0
1025473,containers,0
9705897,chemical,0
9077898,bulk,0
9001332,containers,0
1094230,cargo,0
9101637,bulk,0
8603286,cargo,0
9509839,chemical,0
9857195,oil,0
9435038,containers,0
9522714,bulk,0
9220316,containers,0
8420593,bulk,0
9144328,containers,0
9376610,cargo,0
1026154,chemical,0
8624008,oil,0
9681156,chemical,0
1026829,LPG,0
9712761,containers,0
8743385,cargo,0
9839911,containers,0
9292113,LPG,0
9161170,cargo,0
9786956,containers,0
8416504,cargo,0
9175171,oil,0
9492323,chemical,0
9686247,cargo,0
7945194,bulk,0
8821668,bulk,0
7714351,containers,0
9732503,LPG,0
9084516,oil,0
9964493,containers,0
9299343,oil,0
9595137,chemical,0
9750933,bulk,0
1115888,bulk,0
8862791,cargo,0
9042441,oil,0
9422524,oil,0
7210862,bulk,0
8671934,bulk,0
7381386,cargo,0
5133656,cargo,0
9013062,cargo,0
9643879,bulk,0
9252266,containers,0
9305099,bulk,0
9244661,oil,0
1087392,bulk,0
9195559,cargo,0
9593036,bulk,0
9254537,bulk,0
8029442,LPG,0
5255777,cargo,0
8214061,bulk,0
9967768,chemical,0
8590697,cargo,0
9484302,containers,0
1041465,chemical,0
9509528,bulk,0
8899689,oil,0
9262106,chemical,0
9403554,oil,0
9970674,LNG,0
9466269,cargo,0
9085522,containers,0
9335757,chemical,0
9843443,bulk,0
9489106,chemical,0
9488798,bulk,0
9318400,cargo,0
8420206,oil,0
9101182,chemical,0
1027952,oil,0
9236262,containers,0
9869693,containers,0
9905459,oil,0
9771999,chemical,0
9341342,chemical,0
9576648,oil,0
8825585,oil,0
9591545,bulk,0
9199311,chemical,0
9343716,containers,0
9294680,chemical,0
9758387,bulk,0
9704611,containers,0
1085136,cargo,0
9521851,bulk,0
9969819,bulk,0
8211277,oil,0
1157056,oil,0
9985801,bulk,0
9376713,cargo,0
9820788,containers,0
8918954,containers,0
9954357,cargo,0
9378292,LNG,0
9278612,refrigerated,0
9435349,chemical,0
8710364,refrigerated,0
8813142,oil,0
7715977,bulk,0
9282053,oil,0
9786762,containers,0
9736688,chemical,0
9395719,chemical,0
9744893,chemical,0
1093195,chemical,0
8805470,oil,0
9300910,bulk,0
5115886,cargo,0
9798612,chemical,0
8922735,cargo,0
8318075,cargo,0
8407412,chemical,0
9337779,chemical,0
8575647,oil,0
9080637,bulk,0
9463463,cargo,0
9215660,containers,0
9586643,cargo,0
9861897,containers,0
7108100,cargo,0
9374961,oil,0
9395159,containers,0
9487902,bulk,0
8740905,oil,0
9937103,oil,0
9496393,vehicles,0
8994752,cargo,0
9882994,bulk,0
9613678,bulk,0
9129471,containers,0
9511167,chemical,0
9251559,chemical,0
9694426,containers,0
9321926,bulk,0
9574420,bulk,0
9763851,chemical,0
7429580,cargo,0
1036824,cargo,0
9638044,bulk,0
8711693,cargo,0
8889842,cargo,0
8205204,cargo,0
9895903,chemical,0
9594470,cargo,0
8405074,cargo,0
1076329,cargo,0
1076666,containers,0
9147045,cargo,0
9425148,bulk,0
9000364,refrigerated,0
9087271,bulk,0
9715323,bulk,0
9116632,oil,0
9814947,fish,0
9700665,bulk,0
7721407,cargo,0
9890202,chemical,0
9385142,chemical,0
1021491,oil,0
1018951,chemical,0
9928865,cargo,0
9334155,containers,0
9875252,bulk,0
9085730,cargo,0
9182813,oil,0
9217333,chemical,0
8119156,cargo,0
9323053,bulk,0
9849007,bulk,0
9685396,oil,0
9652430,cargo,0
9460538,bulk,0
8303927,refrigerated,0
9046112,containers,0
8117421,cargo,0
7233644,bulk,0
8418289,bulk,0
9389033,oil,0
9216389,oil,0
9431850,vehicles,0
1060148,bulk,0
8649242,cargo,0
8010752,bulk,0
9587996,bulk,0
9124811,cargo,0
7826374,cargo,0
9347944,bulk,0
9311816,bulk,0
1023700,cargo,0
8711772,oil,0
9128403,cargo,0
9682930,bulk,0
9934890,chemical,0
9081992,cargo,0
8727020,bulk,0
9608051,fuel,0
9068299,cargo,0
9507738,LPG,0
8653229,cargo,0
9525326,containers,0
9473597,cargo,0
8866084,cargo,0
9606833,bulk,0
9419060,containers,0
9532771,containers,0
9514420,oil,0
6913285,cargo,0
8002767,bulk,0
1089170,cargo,0
9617519,bulk,0
9792503,containers,0
9760677,bulk,0
9621338,ore,0
7610787,cargo,0
9984326,containers,0
9119658,containers,0
9154141,asphalt,0
1029871,containers,0
9392626,cargo,0
9493925,bulk,0
1037684,chemical,0
9046253,containers,0
7523295,cargo,0
8120959,cargo,0
9371024,cargo,0
8857057,cargo,0
9157777,oil,0
9172569,containers,0
9867633,cargo,0
9462691,containers,0
9101106,containers,0
8853582,cargo,0
9459400,containers,0
7702035,cargo,0
7910785,bulk,0
9727273,bulk,0
9017642,chemical,0
9104500,bulk,0
9666998,LNG,0
8815023,refrigerated,0
9649598,cargo,0
9145310,oil,0
7608045,oil,0
9836907,bulk,0
9277656,bulk,0
9602241,chemical,0
9111008,bulk,0
9282273,containers,0
9127617,cargo,0
9539286,bulk,0
9814416,asphalt,0
9147904,chemical,0
7802952,bulk,0
1078664,cargo,0
8351340,fish,0
9973468,bulk,0
9864772,cargo,0
9485825,cargo,0
8833881,cargo,0
9571325,containers,0
7812957,vehicles,0
9791236,oil,0
9591741,bulk,0
9491367,bulk,0
9869227,containers,0
9873125,cargo,0
9757125,cargo,0
8794803,cargo,0
9634098,LNG,0
9812200,cargo,0
7922130,chemical,0
9019652,refrigerated,0
9184550,cargo,0
9848118,bulk,0
9452282,cargo,0
7822005,cargo,0
9743174,bulk,0
9713739,cement,0
9332420,chemical,0
9907392,containers,0
9464247,containers,0
9156759,bulk,0
9440930,bulk,0
9698379,containers,0
9184043,chemical,0
9332212,bulk,0
9820544,oil,0
9480980,chemical,0
8668157,cargo,0
9641833,vehicles,0
9283849,bulk,0
8859029,cargo,0
9592094,bulk,0
9662708,oil,0
9321665,LNG,0
7740556,cargo,0
9539688,containers,0
9611711,bulk,0
9617076,bulk,0
1132317,containers,0
9785304,cargo,0
9207144,LPG,0
9143207,chemical,0
9707819,chemical,0
1049132,oil,0
8353403,cargo,0
9521497,containers,0
9358864,bulk,0
9493963,bulk,0
9414199,cargo,0
9297163,chemical,0
9421960,oil,0
9397793,oil,0
9591753,bulk,0
8349127,oil,0
7811501,refrigerated,0
9271236,oil,0
8902668,oil,0
9470064,bulk,0
9350783,cargo,0
9772553,cargo,0
8506452,cargo,0
1064443,cargo,0
9231248,containers,0
9925461,LPG,0
9901051,oil,0
9241176,LPG,0
9530943,bulk,0
9058816,cargo,0
9118630,oil,0
1077775,chemical,0
9279185,oil,0
9698317,bulk,0
8897899,bulk,0
9365295,containers,0
9214018,cargo,0
9248497,oil,0
7420209,cargo,0
9360879,LNG,0
1032426,containers,0
9840506,bulk,0
9487237,bulk,0
9016478,aggregates,0
9807944,cargo,0
9944302,chemical,0
7821556,LPG,0
9976422,cargo,0
9644055,bulk,0
8890152,cargo,0
8655007,refrigerated,0
9482550,chemical,0
9106455,containers,0
9357444,bulk,0
9817664,fuel,0
9555199,oil,0
1034450,cargo,0
9950727,bulk,0
9020132,LPG,0
9614854,bulk,0
1057854,cargo,0
8216758,bulk,0
9860520,bulk,0
9115999,cargo,0
9475296,cargo,0
7361491,cargo,0
9218181,oil,0
8717233,oil,0
7905584,cargo,0
8904408,cargo,0
9712175,bulk,0
8034136,bulk,0
9548665,cargo,0
9252187,oil,0
9282297,oil,0
8846785,cargo,0
9349617,containers,0
8358257,cargo,0
9348950,oil,0
9207431,bulk,0
9613070,bulk,0
6703769,cargo,0
9960526,containers,0
9969998,containers,0
9769300,containers,0
9980265,chemical,0
9438157,chemical,0
7382718,cargo,0
9832547,oil,0
8580707,aggregates,0
9836036,chemical,0
9425801,bulk,0
9913743,chemical,0
1105584,chemical,0
9042295,livestock,0
9563392,bulk,0
5342661,cargo,0
8508462,cargo,0
9493028,bulk,0
9467732,oil,0
9369069,cargo,0
9589712,bulk,0
8888630,cargo,0
8630382,cargo,0
9059951,bulk,0
9965021,bulk,0
9041447,oil,0
9039573,vehicles,0
9573672,oil,0
9215103,oil,0
9703291,containers,0
8658499,cargo,0
7607326,cargo,0
9850848,containers,0
9031650,oil,0
8031067,cargo,0
9117234,chemical,0
7610476,bulk,0
9932529,containers,0
8319330,ore,0
9315056,chemical,0
7364077,oil,0
9161182,cargo,0
9100097,bulk,0
8319043,LPG,0
7913103,oil,0
9550060,oil,0
9331464,bulk,0
9739989,LPG,0
9167655,oil,0
9780770,oil,0
9022348,cargo,0
1040485,cargo,0
9385013,containers,0
8410562,bulk,0
8747410,cargo,0
9274692,vehicles,0
6503975,cargo,0
9396622,containers,0
7614434,cargo,0
9418200,bulk,0
7106932,cargo,0
8994661,cargo,0
8004208,chemical,0
8841412,cargo,0
8817100,vehicles,0
9620267,fuel,0
1027835,chemical,0
9325831,oil,0
6819817,cargo,0
9123867,oil,0
9309021,bulk,0
7720893,cargo,0
9942823,chemical,0
9460590,bulk,0
8808214,cement,0
7206744,cargo,0
7906693,cargo,0
9254757,cargo,0
9692313,chemical,0
9926685,oil,0
9031492,chemical,0
9082300,oil,0
9988839,chemical,0
9258129,chemical,0
9796535,bulk,0
8013376,LPG,0
8302296,cargo,0
9825958,cargo,0
9549279,cargo,0
9872078,bulk,0
9673393,cargo,0
1129293,cargo,0
9695004,bulk,0
9504152,cargo,0
9443683,LNG,0
9573842,bulk,0
1046491,containers,0
9439149,bulk,0
8312370,oil,0
8105258,bulk,0
8672586,bulk,0
9632753,containers,0
9196981,containers,0
9652507,bulk,0
9218416,bulk,0
9878670,cargo,0
9323857,chemical,0
9268473,bulk,0
9583330,bulk,0
9370185,bulk,0
9200029,cargo,0
8313128,oil,0
9285495,vehicles,0
8579033,cargo,0
9395329,oil,0
9799135,oil,0
9700196,bulk,0
9593244,cargo,0
9267558,chemical,0
9153393,containers,0
9621027,oil,0
1016329,bulk,0
8311534,cargo,0
9701061,bulk,0
9373242,chemical,0
9687655,bulk,0
9689653,containers,0
9342205,vehicles,0
9463669,bulk,0
9712242,cargo,0
8591304,aggregates,0
9368326,cargo,0
9124524,containers,0
1029015,cargo,0
7727114,refrigerated,0
9193288,containers,0
9232280,containers,0
9167356,cargo,0
1128770,bulk,0
9613226,bulk,0
8508577,bulk,0
9235268,oil,0
7434743,fish,0
9734501,bulk,0
9683063,oil,0
9142411,cargo,0
7920780,oil,0
9806756,asphalt,0
9470492,bulk,0
9591337,bulk,0
9623269,oil,0
9136137,cargo,0
9864538,containers,0
9301603,cargo,0
9606807,bulk,0
9068029,cargo,0
9330290,bulk,0
9588031,chemical,0
9836361,bulk,0
9548213,bulk,0
9955789,containers,0
9113379,LPG,0
9471329,chemical,0
9841809,bulk,0
9932323,fuel,0
9810991,containers,0
9739800,chemical,0
9081734,containers,0
9780419,cargo,0
7917927,bulk,0
9526265,cargo,0
9442469,bulk,0
9880362,bulk,0
9853436,bulk,0
8220785,cargo,0
9739513,oil,0
9946702,oil,0
9104421,bulk,0
8966224,cargo,0
9058828,oil,0
9941051,containers,0
8881292,cargo,0
9960588,LNG,0
8530350,containers,0
9383546,containers,0
9368871,bulk,0
9063392,oil,0
9200859,oil,0
1059503,cargo,0
9290414,containers,0
9942184,wood chips,0
9714721,bulk,0
9403217,vehicles,0
7640483,cargo,0
9287144,bulk,0
9710517,bulk,0
9694464,chemical,0
9262924,oil,0
9431317,chemical,0
9198575,containers,0
8883018,cargo,0
8841644,cargo,0
9346902,chemical,0
9381861,bulk,0
9997268,bulk,0
9525338,containers,0
9339595,containers,0
9046655,chemical,0
9550670,bulk,0
8417924,chemical,0
9714903,containers,0
1049376,cargo,0
8301254,oil,0
9961910,cargo,0
9804930,chemical,0
9548835,cargo,0
9282089,cargo,0
9287168,bulk,0
9520807,bulk,0
9810393,oil,0
9037020,cargo,0
9662203,cargo,0
9676618,cargo,0
8844347,cargo,0
1044041,cargo,0
9646728,bulk,0
9272527,bulk,0
9044190,cargo,0
9729594,chemical,0
8230596,cargo,0
1096197,oil,0
9471678,bulk,0
7516711,cargo,0
9629354,chemical,0
7811496,cargo,0
8307272,refrigerated,0
9695729,cargo,0
8890401,cargo,0
9444211,cargo,0
9505003,asphalt,0
9174232,oil,0
9450868,bulk,0
9549657,cargo,0
9878620,oil,0
1073717,chemical,0
9976630,bulk,0
9895197,chemical,0
9061306,containers,0
9463449,cargo,0
9561655,vehicles,0
9955193,chemical,0
8406286,containers,0
9927081,cargo,0
8520989,chemical,0
1129102,cargo,0
9543251,bulk,0
9411563,chemical,0
9056715,bulk,0
9654036,oil,0
8612641,refrigerated,0
8117249,containers,0
9967469,containers,0
9247065,chemical,0
9372248,bulk,0
9118898,cement,0
9321689,oil,0
9780861,containers,0
9191113,cargo,0
9290074,cargo,0
1024481,chemical,0
9025986,cargo,0
9340702,chemical,0
9490753,bulk,0
9320398,containers,0
8711320,cargo,0
9626986,bulk,0
9216303,LNG,0
9853620,bulk,0
7728493,fish,0
9380984,LPG,0
5233688,cargo,0
9779393,cargo,0
9369019,chemical,0
9081667,refrigerated,0
9193185,bulk,0
9981790,containers,0
9876385,chemical,0
9624457,bulk,0
9466312,cargo,0
8841606,cargo,0
6924404,cargo,0
9757967,chemical,0
8416748,cargo,0
9130602,bulk,0
7513642,bulk,0
9055450,containers,0
8212350,cargo,0
8937572,bulk,0
9633422,LNG,0
9153032,cargo,0
8306400,cargo,0
9871385,containers,0
9968035,containers,0
9255995,fish,0
9500584,bulk,0
9838773,oil,0
9608013,cargo,0
1129578,cargo,0
9175688,cargo,0
9879117,cargo,0
9304942,bulk,0
9475258,containers,0
9400071,containers,0
9914046,chemical,0
9111474,containers,0
9249996,cargo,0
9024126,cargo,0
9643348,LPG,0
9871191,bulk,0
9001825,cargo,0
9356581,cargo,0
9643752,bulk,0
9096105,cargo,0
9415155,bulk,0
9946752,bulk,0
9359557,LPG,0
9913339,bulk,0
9342073,oil,0
8305937,cargo,0
9115119,fish,0
9632777,containers,0
9249893,chemical,0
9964144,containers,0
9104524,cargo,0
1100625,bulk,0
9015527,containers,0
9810381,oil,0
9563677,bulk,0
8504959,cargo,0
9057173,containers,0
8324440,chemical,0
8818233,oil,0
9429352,cargo,0
9544384,bulk,0
